TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6
6567.0,0.063,0.0,0.264,0.101,0.073,0.104,0.394,0.14300000000000002,0.189,0.0,0.326,0.129,0.029,0.18600000000000005,0.106,0.637,0.104,0.0,0.029,0.081,0.043,0.0,0.083,0.09,0.096,0.0,0.653,0.079,0.043,0.03,0.6709999999999999,0.141,0.043,0.0,0.071,0.213,0.349,0.204,0.114,0.037000000000000005,0.083,0.0
6568.0,0.043,0.0,0.09,0.043,0.029,0.004,0.7909999999999999,0.14300000000000002,0.187,0.0,0.327,0.129,0.029,0.18600000000000005,0.107,0.649,0.11,0.0,0.029,0.064,0.041,0.0,0.086,0.071,0.1,0.0,0.6709999999999999,0.071,0.037000000000000005,0.034,0.6809999999999999,0.146,0.043,0.0,0.059,0.14300000000000002,0.614,0.086,0.071,0.043,0.043,0.0
6569.0,0.043,0.0,0.096,0.044,0.029,0.006,0.7829999999999999,0.14300000000000002,0.18600000000000005,0.0,0.329,0.129,0.029,0.18600000000000005,0.096,0.599,0.16399999999999998,0.0,0.029,0.07,0.043,0.0,0.086,0.071,0.1,0.0,0.6709999999999999,0.071,0.037000000000000005,0.03,0.6659999999999999,0.14300000000000002,0.043,0.0,0.081,0.214,0.126,0.067,0.04,0.006,0.547,0.0
6570.0,0.049,0.0,0.141,0.057,0.029,0.036000000000000004,0.6890000000000001,0.14300000000000002,0.18600000000000005,0.0,0.329,0.129,0.029,0.18600000000000005,0.11,0.64,0.109,0.0,0.029,0.07,0.043,0.0,0.084,0.073,0.1,0.0,0.6709999999999999,0.071,0.04,0.033,0.563,0.234,0.056,0.0,0.07400000000000001,0.21,0.411,0.086,0.086,0.037000000000000005,0.17,0.0
6571.0,0.046,0.0,0.119,0.054000000000000006,0.029,0.026,0.727,0.14300000000000002,0.196,0.0,0.319,0.129,0.029,0.18600000000000005,0.117,0.507,0.223,0.0,0.034,0.061,0.057,0.029,0.099,0.076,0.104,0.0,0.591,0.101,0.04,0.049,0.214,0.517,0.097,0.0,0.083,0.141,0.601,0.097,0.047,0.03,0.083,0.0
6572.0,0.053,0.0,0.126,0.274,0.076,0.091,0.38,0.141,0.194,0.0,0.321,0.129,0.029,0.18600000000000005,0.159,0.213,0.134,0.0,0.077,0.163,0.254,0.09,0.116,0.029,0.067,0.0,0.094,0.604,0.041,0.06,0.319,0.339,0.121,0.0,0.12,0.174,0.171,0.05,0.071,0.004,0.529,0.0
6573.0,0.044,0.0,0.106,0.053,0.023,0.024,0.75,0.14,0.197,0.0,0.313,0.127,0.041,0.181,0.073,0.029,0.08900000000000001,0.0,0.13,0.64,0.04,0.086,0.271,0.193,0.091,0.0,0.086,0.273,0.066,0.081,0.196,0.294,0.229,0.0,0.134,0.15,0.35100000000000003,0.066,0.073,0.021,0.339,0.0
6574.0,0.043,0.0,0.083,0.043,0.014,0.0,0.8170000000000001,0.14300000000000002,0.2,0.0,0.314,0.129,0.029,0.18600000000000005,0.057,0.036000000000000004,0.133,0.0,0.141,0.584,0.049,0.08900000000000001,0.194,0.34700000000000003,0.171,0.0,0.096,0.103,0.054000000000000006,0.067,0.059,0.301,0.4370000000000001,0.0,0.081,0.14300000000000002,0.629,0.086,0.057,0.043,0.043,0.0
6575.0,0.043,0.0,0.077,0.043,0.014,0.0,0.823,0.141,0.209,0.0,0.311,0.129,0.029,0.181,0.061,0.067,0.157,0.0,0.256,0.354,0.104,0.077,0.28600000000000003,0.339,0.09,0.0,0.049,0.16,0.041,0.063,0.059,0.136,0.6459999999999999,0.0,0.056,0.114,0.643,0.1,0.057,0.043,0.043,0.0
6576.0,0.043,0.0,0.083,0.043,0.014,0.0,0.8170000000000001,0.14300000000000002,0.2,0.0,0.314,0.129,0.029,0.18600000000000005,0.106,0.079,0.171,0.0,0.244,0.29600000000000004,0.104,0.054000000000000006,0.113,0.053,0.099,0.0,0.486,0.196,0.039,0.039,0.044,0.1,0.7490000000000001,0.0,0.03,0.126,0.643,0.096,0.05,0.043,0.043,0.0
6577.0,0.043,0.0,0.086,0.043,0.014,0.0,0.8140000000000001,0.14300000000000002,0.2,0.0,0.314,0.129,0.029,0.18600000000000005,0.096,0.067,0.15,0.0,0.26,0.32299999999999995,0.104,0.01,0.086,0.066,0.094,0.0,0.669,0.076,0.04,0.043,0.041,0.1,0.746,0.0,0.03,0.284,0.353,0.084,0.107,0.054000000000000006,0.117,0.0
6578.0,0.06,0.0,0.174,0.16399999999999998,0.119,0.171,0.311,0.14,0.197,0.0,0.313,0.127,0.041,0.181,0.067,0.033,0.106,0.0,0.094,0.221,0.479,0.013,0.07400000000000001,0.081,0.087,0.0,0.6729999999999999,0.071,0.04,0.043,0.043,0.1,0.743,0.0,0.031,0.269,0.35100000000000003,0.099,0.11,0.06,0.111,0.0
6579.0,0.044,0.0,0.111,0.05,0.019,0.013,0.763,0.14300000000000002,0.2,0.0,0.314,0.129,0.029,0.18600000000000005,0.28,0.28,0.139,0.0,0.05,0.081,0.17,0.014,0.071,0.084,0.086,0.0,0.6729999999999999,0.071,0.043,0.046,0.043,0.1,0.74,0.0,0.029,0.243,0.194,0.287,0.124,0.044,0.107,0.0
6580.0,0.043,0.0,0.1,0.043,0.029,0.0,0.7859999999999999,0.14300000000000002,0.2,0.0,0.314,0.129,0.029,0.18600000000000005,0.101,0.606,0.13,0.0,0.031,0.067,0.064,0.013,0.08,0.077,0.087,0.0,0.6709999999999999,0.071,0.04,0.043,0.046,0.1,0.743,0.0,0.029,0.099,0.047,0.083,0.659,0.056,0.057,0.0
6581.0,0.043,0.0,0.1,0.041,0.066,0.003,0.747,0.14300000000000002,0.2,0.0,0.314,0.129,0.029,0.18600000000000005,0.276,0.16399999999999998,0.221,0.0,0.066,0.076,0.197,0.013,0.094,0.061,0.087,0.0,0.6609999999999999,0.083,0.041,0.041,0.044,0.1,0.746,0.0,0.027000000000000003,0.11,0.076,0.447,0.237,0.053,0.077,0.0
6582.0,0.056,0.0,0.15,0.1,0.336,0.083,0.276,0.14300000000000002,0.2,0.0,0.314,0.119,0.041,0.183,0.104,0.057,0.32299999999999995,0.0,0.24,0.154,0.121,0.037000000000000005,0.1,0.044,0.023,0.0,0.087,0.7090000000000001,0.036000000000000004,0.029,0.051,0.1,0.743,0.0,0.041,0.11,0.066,0.244,0.439,0.069,0.073,0.0
6583.0,0.041,0.0,0.087,0.043,0.031,0.0,0.797,0.141,0.201,0.0,0.314,0.121,0.039,0.183,0.077,0.043,0.139,0.0,0.394,0.243,0.104,0.033,0.113,0.044,0.046,0.0,0.083,0.6809999999999999,0.029,0.03,0.057,0.1,0.743,0.0,0.041,0.16699999999999998,0.094,0.083,0.371,0.207,0.077,0.0
6584.0,0.039,0.0,0.094,0.043,0.046,0.0,0.779,0.126,0.203,0.0,0.3,0.181,0.027000000000000003,0.163,0.037000000000000005,0.024,0.067,0.0,0.414,0.383,0.07400000000000001,0.034,0.153,0.037000000000000005,0.16,0.0,0.079,0.537,0.029,0.037000000000000005,0.056,0.1,0.743,0.0,0.036000000000000004,0.123,0.064,0.044,0.087,0.647,0.034,0.0
6585.0,0.026,0.0,0.069,0.031,0.371,0.006,0.4970000000000001,0.104,0.179,0.0,0.264,0.32,0.019,0.114,0.033,0.014,0.07400000000000001,0.0,0.606,0.21,0.063,0.033,0.106,0.047,0.099,0.0,0.079,0.637,0.017,0.026,0.039,0.07400000000000001,0.81,0.0,0.034,0.083,0.044,0.014,0.037000000000000005,0.807,0.014,0.0
6586.0,0.023,0.0,0.063,0.037000000000000005,0.493,0.01,0.374,0.09,0.16699999999999998,0.0,0.243,0.4,0.014,0.086,0.034,0.0,0.044,0.0,0.7959999999999999,0.069,0.057,0.061,0.12,0.043,0.114,0.0,0.124,0.537,0.011,0.023,0.034,0.067,0.833,0.0,0.031,0.059,0.043,0.01,0.026,0.8590000000000001,0.004,0.0
6587.0,0.029,0.0,0.073,0.033,0.223,0.001,0.6409999999999999,0.093,0.16399999999999998,0.0,0.243,0.399,0.014,0.087,0.043,0.0,0.063,0.0,0.737,0.086,0.071,0.034,0.121,0.05,0.131,0.0,0.123,0.54,0.017,0.029,0.04,0.099,0.763,0.0,0.053,0.059,0.05,0.014,0.049,0.8270000000000001,0.001,0.0
6588.0,0.029,0.0,0.071,0.029,0.21600000000000005,0.0,0.6559999999999999,0.086,0.171,0.0,0.243,0.4,0.014,0.086,0.036000000000000004,0.0,0.047,0.0,0.7709999999999999,0.079,0.067,0.05,0.131,0.043,0.293,0.0,0.116,0.3670000000000001,0.02,0.024,0.029,0.064,0.8240000000000001,0.0,0.039,0.039,0.036000000000000004,0.01,0.019,0.894,0.003,0.0
6589.0,0.029,0.0,0.071,0.033,0.19,0.0,0.677,0.08900000000000001,0.173,0.0,0.246,0.383,0.014,0.096,0.03,0.0,0.047,0.0,0.787,0.077,0.059,0.106,0.101,0.033,0.596,0.0,0.101,0.063,0.023,0.036000000000000004,0.04,0.109,0.747,0.0,0.046,0.073,0.05,0.017,0.037000000000000005,0.8170000000000001,0.006,0.0
6590.0,0.031,0.0,0.083,0.041,0.171,0.01,0.6629999999999999,0.099,0.177,0.0,0.257,0.339,0.02,0.109,0.047,0.006999999999999999,0.06,0.0,0.677,0.13699999999999998,0.071,0.439,0.123,0.056,0.094,0.0,0.17,0.119,0.027000000000000003,0.047,0.046,0.113,0.723,0.0,0.044,0.106,0.067,0.026,0.049,0.684,0.069,0.0
6591.0,0.043,0.0,0.099,0.043,0.029,0.0,0.787,0.14,0.2,0.0,0.32,0.12,0.036000000000000004,0.184,0.044,0.026,0.077,0.0,0.389,0.407,0.057,0.054000000000000006,0.097,0.044,0.21,0.0,0.4370000000000001,0.157,0.029,0.04,0.043,0.1,0.743,0.0,0.046,0.11,0.061,0.094,0.524,0.149,0.061,0.0
6592.0,0.034,0.0,0.086,0.036000000000000004,0.13699999999999998,0.003,0.7040000000000001,0.119,0.18,0.0,0.28300000000000003,0.256,0.03,0.133,0.05,0.01,0.07,0.0,0.644,0.157,0.069,0.057,0.087,0.113,0.197,0.0,0.17600000000000002,0.37,0.021,0.03,0.043,0.101,0.7490000000000001,0.0,0.056,0.097,0.046,0.053,0.344,0.419,0.041,0.0
6593.0,0.03,0.0,0.076,0.033,0.234,0.001,0.626,0.1,0.157,0.0,0.243,0.4,0.014,0.086,0.046,0.0,0.057,0.0,0.74,0.086,0.071,0.073,0.087,0.129,0.194,0.0,0.13699999999999998,0.38,0.026,0.031,0.039,0.1,0.76,0.0,0.044,0.037000000000000005,0.027000000000000003,0.021,0.049,0.866,0.0,0.0
6594.0,0.036000000000000004,0.0,0.077,0.037000000000000005,0.606,0.031,0.213,0.106,0.163,0.0,0.251,0.361,0.019,0.1,0.037000000000000005,0.01,0.056,0.0,0.644,0.187,0.066,0.047,0.199,0.053,0.2,0.0,0.3670000000000001,0.134,0.023,0.027000000000000003,0.027000000000000003,0.064,0.833,0.0,0.026,0.06,0.037000000000000005,0.026,0.054000000000000006,0.809,0.014,0.0
6595.0,0.044,0.0,0.086,0.107,0.631,0.049,0.083,0.08900000000000001,0.17,0.0,0.264,0.35700000000000004,0.017,0.103,0.033,0.017,0.053,0.0,0.593,0.253,0.051,0.156,0.096,0.044,0.131,0.0,0.101,0.471,0.023,0.033,0.047,0.093,0.7659999999999999,0.0,0.039,0.067,0.056,0.04,0.396,0.387,0.054000000000000006,0.0
6596.0,0.039,0.0,0.081,0.141,0.614,0.047,0.077,0.116,0.199,0.0,0.324,0.17600000000000002,0.029,0.157,0.046,0.03,0.061,0.0,0.25,0.5670000000000001,0.046,0.046,0.131,0.043,0.194,0.0,0.096,0.49,0.04,0.039,0.043,0.1,0.743,0.0,0.036000000000000004,0.08900000000000001,0.043,0.051,0.631,0.129,0.057,0.0
6597.0,0.056,0.0,0.124,0.04,0.626,0.067,0.087,0.123,0.187,0.0,0.29,0.221,0.029,0.15,0.039,0.031,0.061,0.0,0.333,0.489,0.047,0.047,0.127,0.054000000000000006,0.079,0.0,0.163,0.53,0.037000000000000005,0.043,0.043,0.1,0.7440000000000001,0.0,0.033,0.114,0.077,0.08900000000000001,0.247,0.41,0.063,0.0
6598.0,0.03,0.0,0.093,0.08,0.6409999999999999,0.071,0.084,0.13,0.203,0.0,0.33,0.127,0.03,0.18,0.049,0.031,0.493,0.0,0.111,0.26,0.056,0.081,0.196,0.056,0.183,0.0,0.187,0.297,0.037000000000000005,0.036000000000000004,0.086,0.131,0.636,0.0,0.07400000000000001,0.094,0.043,0.06,0.644,0.101,0.057,0.0
6599.0,0.026,0.0,0.093,0.104,0.626,0.07400000000000001,0.077,0.139,0.199,0.0,0.329,0.124,0.029,0.181,0.046,0.031,0.584,0.0,0.111,0.17,0.057,0.071,0.18600000000000005,0.116,0.201,0.0,0.174,0.251,0.033,0.014,0.633,0.14,0.073,0.0,0.107,0.171,0.083,0.314,0.334,0.037000000000000005,0.06,0.0
6600.0,0.037000000000000005,0.0,0.16899999999999998,0.041,0.5710000000000001,0.09,0.091,0.14300000000000002,0.2,0.0,0.314,0.129,0.029,0.18600000000000005,0.046,0.036000000000000004,0.429,0.0,0.181,0.156,0.153,0.073,0.103,0.183,0.23,0.0,0.1,0.311,0.043,0.014,0.6659999999999999,0.14300000000000002,0.043,0.0,0.091,0.174,0.117,0.506,0.086,0.037000000000000005,0.08,0.0
6601.0,0.04,0.0,0.16899999999999998,0.037000000000000005,0.5710000000000001,0.08900000000000001,0.094,0.14300000000000002,0.2,0.0,0.314,0.129,0.029,0.18600000000000005,0.081,0.043,0.493,0.0,0.053,0.093,0.237,0.043,0.08900000000000001,0.114,0.041,0.0,0.056,0.657,0.03,0.037000000000000005,0.679,0.146,0.041,0.0,0.067,0.154,0.123,0.551,0.07,0.037000000000000005,0.064,0.0
6602.0,0.034,0.0,0.126,0.08,0.58,0.087,0.093,0.136,0.2,0.0,0.324,0.123,0.033,0.184,0.063,0.023,0.093,0.0,0.041,0.069,0.711,0.063,0.126,0.159,0.199,0.0,0.083,0.371,0.029,0.033,0.6609999999999999,0.151,0.043,0.0,0.083,0.097,0.049,0.174,0.5710000000000001,0.046,0.063,0.0
6603.0,0.023,0.0,0.211,0.057,0.523,0.094,0.091,0.141,0.2,0.0,0.316,0.114,0.043,0.18600000000000005,0.053,0.014,0.116,0.0,0.044,0.073,0.7,0.041,0.087,0.6990000000000001,0.116,0.0,0.029,0.029,0.043,0.017,0.6609999999999999,0.14300000000000002,0.043,0.0,0.093,0.086,0.037000000000000005,0.129,0.654,0.041,0.053,0.0
6604.0,0.013,0.0,0.813,0.044,0.016,0.021,0.093,0.14300000000000002,0.191,0.0,0.32299999999999995,0.119,0.039,0.18600000000000005,0.039,0.021,0.659,0.0,0.02,0.039,0.223,0.026,0.046,0.8340000000000001,0.064,0.0,0.016,0.014,0.02,0.011,0.84,0.071,0.019,0.0,0.039,0.037000000000000005,0.011,0.503,0.411,0.021,0.016,0.0
6605.0,0.02,0.0,0.8759999999999999,0.04,0.006999999999999999,0.016,0.041,0.14300000000000002,0.194,0.0,0.32,0.12,0.037000000000000005,0.18600000000000005,0.037000000000000005,0.027000000000000003,0.7040000000000001,0.0,0.044,0.094,0.093,0.017,0.031,0.8809999999999999,0.046,0.0,0.013,0.011,0.023,0.027000000000000003,0.691,0.16899999999999998,0.043,0.0,0.047,0.077,0.033,0.514,0.174,0.031,0.17,0.0
6606.0,0.06,0.0,0.23,0.107,0.24,0.107,0.256,0.14300000000000002,0.2,0.0,0.314,0.12,0.04,0.183,0.056,0.03,0.13699999999999998,0.0,0.404,0.314,0.059,0.047,0.08900000000000001,0.6970000000000001,0.114,0.0,0.024,0.029,0.041,0.053,0.077,0.579,0.161,0.0,0.08900000000000001,0.197,0.11,0.161,0.21600000000000005,0.096,0.22,0.0
6607.0,0.076,0.0,0.29600000000000004,0.123,0.12,0.11,0.276,0.14300000000000002,0.2,0.0,0.314,0.129,0.029,0.18600000000000005,0.066,0.021,0.081,0.0,0.187,0.589,0.056,0.07400000000000001,0.381,0.33,0.1,0.0,0.05,0.064,0.054000000000000006,0.06,0.28600000000000003,0.284,0.183,0.0,0.133,0.14400000000000002,0.066,0.071,0.113,0.156,0.45,0.0
6608.0,0.06,0.0,0.264,0.094,0.199,0.157,0.226,0.126,0.184,0.0,0.306,0.111,0.099,0.174,0.059,0.026,0.081,0.0,0.13699999999999998,0.657,0.04,0.047,0.166,0.041,0.314,0.0,0.303,0.129,0.049,0.063,0.313,0.259,0.179,0.0,0.139,0.12,0.056,0.059,0.11,0.129,0.527,0.0
6609.0,0.059,0.0,0.151,0.077,0.387,0.23,0.096,0.097,0.154,0.0,0.281,0.109,0.219,0.14,0.054000000000000006,0.021,0.066,0.0,0.191,0.631,0.036000000000000004,0.01,0.071,0.084,0.09,0.0,0.6759999999999999,0.069,0.066,0.069,0.081,0.171,0.513,0.0,0.1,0.079,0.033,0.05,0.086,0.54,0.213,0.0
6610.0,0.07400000000000001,0.0,0.223,0.127,0.109,0.077,0.39,0.13699999999999998,0.2,0.0,0.31,0.154,0.041,0.157,0.043,0.034,0.071,0.0,0.257,0.561,0.033,0.014,0.071,0.086,0.086,0.0,0.6709999999999999,0.071,0.04,0.043,0.046,0.1,0.743,0.0,0.029,0.071,0.029,0.057,0.086,0.723,0.034,0.0
6611.0,0.073,0.0,0.244,0.15,0.193,0.133,0.207,0.124,0.179,0.0,0.28,0.247,0.033,0.13699999999999998,0.05,0.044,0.273,0.0,0.324,0.264,0.044,0.014,0.07400000000000001,0.083,0.086,0.0,0.6709999999999999,0.071,0.041,0.043,0.044,0.1,0.7440000000000001,0.0,0.027000000000000003,0.07400000000000001,0.034,0.05,0.086,0.721,0.034,0.0
6612.0,0.053,0.0,0.243,0.13,0.097,0.343,0.134,0.086,0.14400000000000002,0.0,0.281,0.08,0.271,0.13699999999999998,0.061,0.029,0.107,0.0,0.174,0.586,0.043,0.014,0.086,0.071,0.086,0.0,0.6709999999999999,0.071,0.043,0.043,0.041,0.1,0.746,0.0,0.027000000000000003,0.141,0.096,0.121,0.153,0.229,0.26,0.0
6613.0,0.076,0.0,0.281,0.16699999999999998,0.166,0.16899999999999998,0.141,0.123,0.181,0.0,0.304,0.107,0.12,0.16399999999999998,0.059,0.029,0.077,0.0,0.151,0.6409999999999999,0.043,0.02,0.086,0.054000000000000006,0.064,0.0,0.449,0.327,0.037000000000000005,0.043,0.041,0.1,0.746,0.0,0.033,0.15,0.107,0.123,0.146,0.329,0.146,0.0
6614.0,0.094,0.0,0.303,0.174,0.083,0.134,0.211,0.14300000000000002,0.2,0.0,0.314,0.129,0.029,0.18600000000000005,0.06,0.029,0.084,0.0,0.141,0.643,0.043,0.067,0.16,0.039,0.407,0.0,0.13699999999999998,0.19,0.043,0.043,0.041,0.1,0.741,0.0,0.031,0.211,0.107,0.09,0.233,0.261,0.097,0.0
6615.0,0.063,0.0,0.18600000000000005,0.083,0.077,0.049,0.5429999999999999,0.127,0.184,0.0,0.287,0.229,0.021,0.151,0.041,0.029,0.076,0.0,0.229,0.59,0.036000000000000004,0.131,0.154,0.053,0.377,0.0,0.171,0.113,0.041,0.041,0.043,0.1,0.746,0.0,0.029,0.121,0.056,0.043,0.086,0.664,0.03,0.0
6616.0,0.059,0.0,0.17,0.087,0.457,0.094,0.133,0.11,0.17,0.0,0.266,0.321,0.017,0.116,0.033,0.03,0.087,0.0,0.326,0.4970000000000001,0.027000000000000003,0.114,0.109,0.031,0.5539999999999999,0.0,0.12,0.071,0.037000000000000005,0.037000000000000005,0.043,0.1,0.746,0.0,0.037000000000000005,0.079,0.037000000000000005,0.041,0.086,0.741,0.016,0.0
6617.0,0.07,0.0,0.294,0.109,0.28300000000000003,0.11,0.134,0.129,0.184,0.0,0.29,0.214,0.031,0.151,0.051,0.029,0.139,0.0,0.243,0.501,0.037000000000000005,0.056,0.099,0.059,0.196,0.0,0.421,0.17,0.039,0.043,0.044,0.17600000000000002,0.6629999999999999,0.0,0.036000000000000004,0.083,0.029,0.057,0.086,0.716,0.03,0.0
6618.0,0.073,0.0,0.306,0.09,0.279,0.079,0.174,0.13,0.189,0.0,0.297,0.18,0.04,0.16399999999999998,0.056,0.031,0.07400000000000001,0.0,0.211,0.583,0.044,0.014,0.071,0.071,0.09,0.0,0.6709999999999999,0.081,0.04,0.061,0.05,0.154,0.654,0.0,0.04,0.071,0.041,0.041,0.084,0.726,0.036000000000000004,0.0
6619.0,0.039,0.0,0.156,0.081,0.583,0.076,0.066,0.101,0.157,0.0,0.243,0.381,0.029,0.08900000000000001,0.02,0.001,0.033,0.0,0.813,0.086,0.047,0.006999999999999999,0.086,0.07,0.094,0.0,0.6709999999999999,0.071,0.021,0.043,0.04,0.08900000000000001,0.78,0.0,0.027000000000000003,0.061,0.037000000000000005,0.024,0.067,0.797,0.013,0.0
6620.0,0.057,0.0,0.461,0.083,0.26,0.06,0.079,0.131,0.187,0.0,0.293,0.199,0.033,0.157,0.043,0.0,0.069,0.0,0.73,0.087,0.071,0.0,0.086,0.071,0.1,0.0,0.6709999999999999,0.071,0.03,0.034,0.366,0.14300000000000002,0.32,0.0,0.107,0.207,0.121,0.107,0.163,0.29600000000000004,0.106,0.0
6621.0,0.064,0.0,0.219,0.107,0.374,0.123,0.113,0.141,0.2,0.0,0.319,0.113,0.043,0.184,0.044,0.01,0.079,0.0,0.609,0.19,0.069,0.0,0.084,0.071,0.103,0.0,0.67,0.071,0.041,0.014,0.664,0.123,0.043,0.0,0.114,0.104,0.047,0.081,0.64,0.059,0.069,0.0
6622.0,0.08,0.0,0.293,0.149,0.116,0.126,0.237,0.141,0.2,0.0,0.314,0.124,0.034,0.18600000000000005,0.051,0.03,0.08900000000000001,0.0,0.376,0.403,0.051,0.014,0.08900000000000001,0.069,0.086,0.0,0.664,0.079,0.057,0.011,0.596,0.13699999999999998,0.046,0.0,0.153,0.12,0.066,0.099,0.564,0.06,0.091,0.0
6623.0,0.059,0.0,0.556,0.096,0.123,0.079,0.08900000000000001,0.141,0.2,0.0,0.319,0.12,0.036000000000000004,0.184,0.056,0.031,0.097,0.0,0.516,0.247,0.053,0.014,0.096,0.06,0.091,0.0,0.654,0.084,0.043,0.034,0.489,0.224,0.073,0.0,0.13699999999999998,0.133,0.073,0.14400000000000002,0.516,0.057,0.077,0.0
6624.0,0.049,0.0,0.6970000000000001,0.109,0.026,0.029,0.091,0.14300000000000002,0.189,0.0,0.326,0.127,0.03,0.18600000000000005,0.207,0.126,0.393,0.0,0.061,0.079,0.134,0.023,0.1,0.059,0.091,0.0,0.5710000000000001,0.156,0.083,0.053,0.199,0.207,0.076,0.0,0.383,0.099,0.043,0.076,0.6709999999999999,0.054000000000000006,0.057,0.0
6625.0,0.043,0.0,0.679,0.133,0.02,0.029,0.097,0.141,0.2,0.0,0.319,0.127,0.029,0.184,0.091,0.146,0.584,0.0,0.043,0.057,0.079,0.124,0.134,0.043,0.45,0.0,0.147,0.101,0.081,0.06,0.039,0.237,0.294,0.0,0.289,0.094,0.043,0.076,0.6709999999999999,0.059,0.057,0.0
6626.0,0.043,0.0,0.617,0.067,0.036000000000000004,0.031,0.206,0.14300000000000002,0.193,0.0,0.321,0.129,0.029,0.18600000000000005,0.096,0.05,0.69,0.0,0.04,0.051,0.073,0.083,0.243,0.289,0.086,0.0,0.079,0.221,0.071,0.03,0.107,0.17600000000000002,0.14300000000000002,0.0,0.473,0.094,0.05,0.209,0.537,0.049,0.061,0.0
6627.0,0.013,0.0,0.706,0.014,0.121,0.03,0.116,0.14300000000000002,0.191,0.0,0.32299999999999995,0.129,0.029,0.18600000000000005,0.043,0.021,0.8540000000000001,0.0,0.019,0.029,0.034,0.021,0.064,0.8190000000000001,0.043,0.0,0.029,0.024,0.047,0.066,0.409,0.119,0.097,0.0,0.263,0.047,0.036000000000000004,0.8490000000000001,0.03,0.013,0.026,0.0
6628.0,0.037000000000000005,0.0,0.223,0.071,0.111,0.067,0.49,0.141,0.193,0.0,0.32299999999999995,0.129,0.029,0.18600000000000005,0.094,0.053,0.6809999999999999,0.0,0.04,0.057,0.07400000000000001,0.084,0.214,0.16399999999999998,0.261,0.0,0.126,0.15,0.136,0.056,0.08900000000000001,0.26,0.129,0.0,0.331,0.119,0.097,0.573,0.099,0.03,0.083,0.0
6629.0,0.021,0.0,0.583,0.037000000000000005,0.18600000000000005,0.063,0.11,0.14300000000000002,0.2,0.0,0.314,0.129,0.029,0.18600000000000005,0.07,0.039,0.757,0.0,0.031,0.05,0.053,0.043,0.057,0.7709999999999999,0.087,0.0,0.017,0.024,0.054000000000000006,0.191,0.399,0.104,0.076,0.0,0.17600000000000002,0.09,0.07400000000000001,0.674,0.071,0.02,0.07,0.0
6630.0,0.014,0.0,0.7290000000000001,0.031,0.1,0.049,0.077,0.14300000000000002,0.194,0.0,0.32,0.129,0.029,0.18600000000000005,0.057,0.029,0.809,0.0,0.026,0.039,0.041,0.034,0.044,0.8270000000000001,0.069,0.0,0.009000000000000001,0.017,0.063,0.256,0.317,0.07400000000000001,0.09,0.0,0.2,0.056,0.041,0.799,0.049,0.016,0.04,0.0
6631.0,0.0,0.0,0.987,0.0,0.0,0.0,0.013,0.14300000000000002,0.18600000000000005,0.0,0.329,0.129,0.029,0.18600000000000005,0.003,0.0,0.997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.043,0.317,0.35,0.086,0.066,0.0,0.139,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6632.0,0.009000000000000001,0.0,0.903,0.013,0.006,0.006999999999999999,0.063,0.14300000000000002,0.18600000000000005,0.0,0.329,0.129,0.029,0.18600000000000005,0.136,0.16399999999999998,0.5710000000000001,0.0,0.031,0.04,0.057,0.01,0.01,0.961,0.014,0.0,0.001,0.003,0.033,0.044,0.604,0.097,0.086,0.0,0.136,0.029,0.024,0.894,0.024,0.004,0.024,0.0
6633.0,0.029,0.0,0.491,0.047,0.017,0.017,0.399,0.14300000000000002,0.18600000000000005,0.0,0.329,0.129,0.029,0.18600000000000005,0.409,0.084,0.32299999999999995,0.0,0.036000000000000004,0.05,0.099,0.041,0.069,0.76,0.091,0.0,0.016,0.023,0.057,0.046,0.544,0.149,0.076,0.0,0.129,0.099,0.079,0.6509999999999999,0.079,0.027000000000000003,0.066,0.0
6634.0,0.056,0.0,0.691,0.084,0.031,0.03,0.107,0.14300000000000002,0.18600000000000005,0.0,0.329,0.129,0.029,0.18600000000000005,0.151,0.473,0.21,0.0,0.037000000000000005,0.063,0.066,0.091,0.34600000000000003,0.25,0.133,0.0,0.07400000000000001,0.106,0.1,0.049,0.124,0.177,0.1,0.0,0.45,0.193,0.093,0.211,0.18600000000000005,0.057,0.26,0.0
